ID	ABCG2	Type	CancerType
TCGA-CR-6491-01A	0.64686692	Tumor	HNSC
TCGA-CV-7242-01A	0.684199231	Tumor	HNSC
TCGA-CV-A45R-01A	0.3618706	Tumor	HNSC
TCGA-KU-A66T-01A	0.465010073	Tumor	HNSC
TCGA-BB-4223-01A	0.418415845	Tumor	HNSC
TCGA-CV-A468-01A	0.583433	Tumor	HNSC
TCGA-D6-6516-01A	0.2667523	Tumor	HNSC
TCGA-CQ-6219-01A	0.5860518	Tumor	HNSC
TCGA-CQ-6229-01A	0.293358328	Tumor	HNSC
TCGA-CN-A497-01A	0.390180395	Tumor	HNSC
TCGA-CR-7365-01A	0.7063295	Tumor	HNSC
TCGA-P3-A5QE-01A	0.181697026	Tumor	HNSC
TCGA-CV-5443-01A	0.092309421	Tumor	HNSC
TCGA-CR-7377-01A	0.8145063	Tumor	HNSC
TCGA-HD-7753-01A	0.6364347	Tumor	HNSC
TCGA-BA-A6DG-01A	0.632742107	Tumor	HNSC
TCGA-CQ-A4CD-01A	0.461460942	Tumor	HNSC
TCGA-F7-A50G-01A	0.3456747	Tumor	HNSC
TCGA-HL-7533-01A	0.2078583	Tumor	HNSC
TCGA-T2-A6X2-01A	0.200695734	Tumor	HNSC
TCGA-CV-5431-01A	0.289814832	Tumor	HNSC
TCGA-CN-6021-01A	0.41675861	Tumor	HNSC
TCGA-CN-6020-01A	0.3405591	Tumor	HNSC
TCGA-BA-A6DJ-01A	0.316729	Tumor	HNSC
TCGA-CN-5355-01A	0.40239383	Tumor	HNSC
TCGA-D6-6826-01A	0.6445068	Tumor	HNSC
TCGA-UF-A7JJ-01A	0.479483484	Tumor	HNSC
TCGA-CR-6488-01A	0.5296813	Tumor	HNSC
TCGA-HD-A633-01A	1.054953238	Tumor	HNSC
TCGA-CV-5977-01A	0.3097618	Tumor	HNSC
TCGA-CR-7364-01A	0.5774801	Tumor	HNSC
TCGA-CV-7421-01A	0.2555945	Tumor	HNSC
TCGA-CQ-5323-01A	0.324508855	Tumor	HNSC
TCGA-UF-A718-01A	0.330604246	Tumor	HNSC
TCGA-CQ-5333-01A	0.309469686	Tumor	HNSC
TCGA-CN-5363-01A	0.558252093	Tumor	HNSC
TCGA-QK-A6II-01A	0.06828218	Tumor	HNSC
TCGA-CN-5370-01A	1.195840935	Tumor	HNSC
TCGA-UF-A71D-01A	0.09221383	Tumor	HNSC
TCGA-UF-A71E-01A	0.251197069	Tumor	HNSC
TCGA-CR-6492-01A	0.4535468	Tumor	HNSC
TCGA-CV-7416-11A	0.189406855	Normal	HNSC
TCGA-CV-7104-01A	0.434464111	Tumor	HNSC
TCGA-CN-A49C-01A	0.5929501	Tumor	HNSC
TCGA-CV-7238-01A	0.588165114	Tumor	HNSC
TCGA-CV-7099-01A	0.458599727	Tumor	HNSC
TCGA-QK-A6VB-01A	0.229830349	Tumor	HNSC
TCGA-CV-7432-01A	0.489764	Tumor	HNSC
TCGA-IQ-A61H-01A	1.991536906	Tumor	HNSC
TCGA-CV-6956-01A	0.3881159	Tumor	HNSC
TCGA-MT-A51W-01A	0.2575	Tumor	HNSC
TCGA-CQ-6221-01A	0.3684867	Tumor	HNSC
TCGA-CV-7245-11A	1.042998	Normal	HNSC
TCGA-CV-6953-01A	0.1562859	Tumor	HNSC
TCGA-CN-4738-01A	0.2342323	Tumor	HNSC
TCGA-BA-A6DA-01A	0.107316154	Tumor	HNSC
TCGA-CR-6474-01A	0.573758	Tumor	HNSC
TCGA-CQ-5334-01A	0.8147269	Tumor	HNSC
TCGA-CV-7437-01A	0.668330528	Tumor	HNSC
TCGA-CV-7250-01A	0.2883057	Tumor	HNSC
TCGA-CV-5432-01A	1.163350998	Tumor	HNSC
TCGA-CV-6934-01A	0.6860554	Tumor	HNSC
TCGA-CN-5356-01A	1.006074	Tumor	HNSC
TCGA-CN-A498-01A	0.2739734	Tumor	HNSC
TCGA-CV-7406-01A	0.2536008	Tumor	HNSC
TCGA-CV-6943-11A	0.4275386	Normal	HNSC
TCGA-CV-6960-11A	0.356051952	Normal	HNSC
TCGA-CQ-6225-01A	1.39938	Tumor	HNSC
TCGA-CN-4737-01A	0.618659536	Tumor	HNSC
TCGA-C9-A480-01A	0.143535943	Tumor	HNSC
TCGA-D6-6824-01A	0.798845689	Tumor	HNSC
TCGA-CN-A63T-01A	0.161406166	Tumor	HNSC
TCGA-CV-7252-01A	0.5892387	Tumor	HNSC
TCGA-CV-7255-11A	0.6219878	Normal	HNSC
TCGA-CV-6003-01A	0.5642419	Tumor	HNSC
TCGA-F7-A50I-01A	0.181812127	Tumor	HNSC
TCGA-CV-7407-01A	0.908605001	Tumor	HNSC
TCGA-CN-4734-01A	0.5433476	Tumor	HNSC
TCGA-CV-7236-01A	0.3698469	Tumor	HNSC
TCGA-CR-7382-01A	1.499884	Tumor	HNSC
TCGA-CV-6938-01A	0.412496369	Tumor	HNSC
TCGA-CV-7433-01A	0.437472343	Tumor	HNSC
TCGA-CN-6022-01A	0.5489338	Tumor	HNSC
TCGA-CV-7423-11A	0.1420775	Normal	HNSC
TCGA-CN-6023-01A	3.967086	Tumor	HNSC
TCGA-CV-6933-01A	0.8223105	Tumor	HNSC
TCGA-CV-A45V-01A	0.331553309	Tumor	HNSC
TCGA-BA-6870-01A	0.4146146	Tumor	HNSC
TCGA-DQ-5630-01A	0.6316501	Tumor	HNSC
TCGA-BA-4074-01A	0.3814511	Tumor	HNSC
TCGA-P3-A6SX-01A	0.321442359	Tumor	HNSC
TCGA-CV-7261-11A	0.8557395	Normal	HNSC
TCGA-IQ-A61J-01A	0.384994073	Tumor	HNSC
TCGA-CR-7379-01A	0.4911173	Tumor	HNSC
TCGA-CV-A45Z-01A	0.561516126	Tumor	HNSC
TCGA-CN-4742-01A	0.7329744	Tumor	HNSC
TCGA-CV-A461-01A	0.2935659	Tumor	HNSC
TCGA-CR-7388-01A	0.41710234	Tumor	HNSC
TCGA-CV-7406-11A	0.540053731	Normal	HNSC
TCGA-CR-7374-01A	0.920695005	Tumor	HNSC
TCGA-CV-6961-01A	0.7378801	Tumor	HNSC
TCGA-F7-A61S-01A	0.594706747	Tumor	HNSC
TCGA-BA-A6D8-01A	0.663331886	Tumor	HNSC
TCGA-P3-A6T4-01A	0.211745177	Tumor	HNSC
TCGA-QK-A6V9-01A	0.353671763	Tumor	HNSC
TCGA-CV-5973-01A	0.1180261	Tumor	HNSC
TCGA-CR-7389-01A	0.6160324	Tumor	HNSC
TCGA-CV-6935-01A	0.4230937	Tumor	HNSC
TCGA-CN-6017-01A	0.9190068	Tumor	HNSC
TCGA-CQ-A4CE-01A	0.206382728	Tumor	HNSC
TCGA-CR-7401-01A	0.267909849	Tumor	HNSC
TCGA-CV-6933-11A	1.76599	Normal	HNSC
TCGA-CV-5436-01A	1.0809	Tumor	HNSC
TCGA-CR-6484-01A	0.59858429	Tumor	HNSC
TCGA-CR-6493-01A	0.2906532	Tumor	HNSC
TCGA-BA-4076-01A	0.503647329	Tumor	HNSC
TCGA-CV-7100-01A	0.9970867	Tumor	HNSC
TCGA-BA-5556-01A	0.3506911	Tumor	HNSC
TCGA-F7-8489-01A	0.522064729	Tumor	HNSC
TCGA-CV-5979-01A	0.1781197	Tumor	HNSC
TCGA-CV-7095-01A	0.9650445	Tumor	HNSC
TCGA-CV-A6JM-01A	0.274344571	Tumor	HNSC
TCGA-QK-AA3K-01A	0.5915648	Tumor	HNSC
TCGA-BB-4224-01A	0.397169484	Tumor	HNSC
TCGA-UF-A71B-01A	1.430862402	Tumor	HNSC
TCGA-CR-7402-01A	0.253653878	Tumor	HNSC
TCGA-CN-4735-01A	0.3608094	Tumor	HNSC
TCGA-CV-7440-11A	0.413927791	Normal	HNSC
TCGA-CV-6945-01A	0.296414612	Tumor	HNSC
TCGA-CV-6955-01A	0.2396916	Tumor	HNSC
TCGA-CV-7253-01A	0.03852911	Tumor	HNSC
TCGA-P3-A6T8-01A	0.466366357	Tumor	HNSC
TCGA-CV-6936-01A	0.1644495	Tumor	HNSC
TCGA-BA-5152-01A	1.59465	Tumor	HNSC
TCGA-CR-5247-01A	0.3815306	Tumor	HNSC
TCGA-MT-A7BN-01A	0.157751137	Tumor	HNSC
TCGA-CN-A499-01A	0.5457756	Tumor	HNSC
TCGA-QK-A8Z7-01A	0.317946176	Tumor	HNSC
TCGA-CV-7103-01A	0.9522498	Tumor	HNSC
TCGA-T2-A6X0-01A	0.497147966	Tumor	HNSC
TCGA-CV-A45Q-01A	0.2168064	Tumor	HNSC
TCGA-CV-7245-01A	0.2430933	Tumor	HNSC
TCGA-P3-A6T2-01A	1.534583941	Tumor	HNSC
TCGA-CQ-A4C6-01A	1.006032	Tumor	HNSC
TCGA-CV-7425-11A	0.2349682	Normal	HNSC
TCGA-BA-6873-01A	0.549885945	Tumor	HNSC
TCGA-CV-7437-11A	0.5052166	Normal	HNSC
TCGA-UF-A7JV-01A	1.200808984	Tumor	HNSC
TCGA-CV-7235-11A	0.98487	Normal	HNSC
TCGA-BA-4078-01A	0.5295153	Tumor	HNSC
TCGA-CV-6441-01A	1.250887275	Tumor	HNSC
TCGA-CV-7434-01A	0.231989875	Tumor	HNSC
TCGA-CV-6952-01A	0.745371	Tumor	HNSC
TCGA-CQ-5326-01A	0.6715471	Tumor	HNSC
TCGA-CN-A6V6-01A	0.795162664	Tumor	HNSC
TCGA-CN-4730-01A	2.639192	Tumor	HNSC
TCGA-CN-6019-01A	0.900930222	Tumor	HNSC
TCGA-CQ-7069-01A	1.24624	Tumor	HNSC
TCGA-CR-5243-01A	0.503720546	Tumor	HNSC
TCGA-BA-6868-01B	0.2266273	Tumor	HNSC
TCGA-CQ-5330-01A	1.062353379	Tumor	HNSC
TCGA-CV-7432-11A	1.088943	Normal	HNSC
TCGA-D6-6827-01A	0.457719899	Tumor	HNSC
TCGA-CN-6992-01A	0.7221827	Tumor	HNSC
TCGA-HD-8635-01A	0.953083239	Tumor	HNSC
TCGA-CV-7423-01A	0.6893681	Tumor	HNSC
TCGA-KU-A6H7-06A	0.09047729	Tumor	HNSC
TCGA-CR-6470-01A	0.6968937	Tumor	HNSC
TCGA-CV-A45O-01A	0.135634919	Tumor	HNSC
TCGA-CV-A6JU-01A	0.290461314	Tumor	HNSC
TCGA-CR-6487-01A	0.3546667	Tumor	HNSC
TCGA-CV-7427-01A	0.209095692	Tumor	HNSC
TCGA-P3-A6T7-01A	0.2461755	Tumor	HNSC
TCGA-IQ-A61G-01A	0.1711109	Tumor	HNSC
TCGA-CV-A6JT-01A	0.150712089	Tumor	HNSC
TCGA-CV-7177-01A	1.560212886	Tumor	HNSC
TCGA-DQ-5629-01A	0.6824603	Tumor	HNSC
TCGA-CV-7446-01A	1.179915208	Tumor	HNSC
TCGA-BA-A4IH-01A	0.739100686	Tumor	HNSC
TCGA-D6-A6EK-01A	0.250915629	Tumor	HNSC
TCGA-P3-A6T0-01A	0.5289117	Tumor	HNSC
TCGA-CV-A465-01A	0.7124567	Tumor	HNSC
TCGA-CV-6959-11A	0.4693256	Normal	HNSC
TCGA-CR-7383-01A	1.041934	Tumor	HNSC
TCGA-IQ-A61I-01A	0.193940332	Tumor	HNSC
TCGA-D6-A4ZB-01A	0.317883534	Tumor	HNSC
TCGA-CV-5966-01A	1.138487	Tumor	HNSC
TCGA-BA-A4II-01A	0.3067185	Tumor	HNSC
TCGA-UP-A6WW-01A	0.252952613	Tumor	HNSC
TCGA-CR-6473-01A	1.363712189	Tumor	HNSC
TCGA-CV-7438-01A	0.234851304	Tumor	HNSC
TCGA-CV-7097-01A	0.2647343	Tumor	HNSC
TCGA-QK-A8Z9-01B	0.5530298	Tumor	HNSC
TCGA-UF-A7JO-01A	2.449029	Tumor	HNSC
TCGA-CV-7180-01A	1.068105498	Tumor	HNSC
TCGA-D6-A6EO-01A	0.3329875	Tumor	HNSC
TCGA-HD-A6I0-01A	0.292389617	Tumor	HNSC
TCGA-CV-6950-01A	0.326234	Tumor	HNSC
TCGA-UF-A7JK-01A	0.301656	Tumor	HNSC
TCGA-UF-A7JF-01A	0.312314639	Tumor	HNSC
TCGA-CV-7428-01A	0.1526738	Tumor	HNSC
TCGA-D6-A6ES-01A	0	Tumor	HNSC
TCGA-CQ-A4CH-01A	0.2545301	Tumor	HNSC
TCGA-D6-A6EN-01A	0.272806678	Tumor	HNSC
TCGA-CR-7394-01A	0.480254702	Tumor	HNSC
TCGA-CV-7425-01A	0.239634906	Tumor	HNSC
TCGA-CV-7254-01A	1.881623274	Tumor	HNSC
TCGA-CR-6478-01A	0.5916229	Tumor	HNSC
TCGA-TN-A7HL-01A	0.116626655	Tumor	HNSC
TCGA-CQ-6218-01A	0.549004443	Tumor	HNSC
TCGA-HD-7229-01A	1.046727591	Tumor	HNSC
TCGA-MT-A67D-01A	0.612682352	Tumor	HNSC
TCGA-IQ-7631-01A	0.554106514	Tumor	HNSC
TCGA-CQ-7072-01A	0.3687525	Tumor	HNSC
TCGA-BB-A6UM-01A	0.5960172	Tumor	HNSC
TCGA-MT-A67F-01A	0.323188278	Tumor	HNSC
TCGA-H7-8501-01A	1.325808854	Tumor	HNSC
TCGA-CN-A6V7-01A	0.299655455	Tumor	HNSC
TCGA-BA-A8YP-01A	0.222047306	Tumor	HNSC
TCGA-CN-A49B-01A	0.3708563	Tumor	HNSC
TCGA-CV-7183-01A	0.4638676	Tumor	HNSC
TCGA-CN-4736-01A	1.175742824	Tumor	HNSC
TCGA-CV-A6K1-01A	0.168894448	Tumor	HNSC
TCGA-P3-A5QF-01A	0.1644976	Tumor	HNSC
TCGA-H7-A6C5-11A	0.4755456	Normal	HNSC
TCGA-CV-6960-01A	0.2735136	Tumor	HNSC
TCGA-P3-A6T5-01A	0.6242202	Tumor	HNSC
TCGA-CV-A6JZ-01A	0.4814436	Tumor	HNSC
TCGA-MZ-A6I9-01A	0.352231	Tumor	HNSC
TCGA-CV-6433-01A	0.1811139	Tumor	HNSC
TCGA-CN-4725-01A	1.276637	Tumor	HNSC
TCGA-BA-5151-01A	0.5811279	Tumor	HNSC
TCGA-CR-6467-01A	0.506143	Tumor	HNSC
TCGA-CN-4726-01A	0.338037656	Tumor	HNSC
TCGA-F7-A624-01A	0.07347886	Tumor	HNSC
TCGA-CN-5359-01A	0.895437924	Tumor	HNSC
TCGA-BA-A6DL-01A	0.06121588	Tumor	HNSC
TCGA-QK-A6IH-01A	0.1674177	Tumor	HNSC
TCGA-HD-7754-01A	0.5384077	Tumor	HNSC
TCGA-BA-6869-01A	0.824712829	Tumor	HNSC
TCGA-TN-A7HI-01A	0.370277628	Tumor	HNSC
TCGA-HD-A6HZ-11A	0.570254216	Normal	HNSC
TCGA-CV-5440-01A	0.217088952	Tumor	HNSC
TCGA-CV-6956-11A	0.486042209	Normal	HNSC
TCGA-MZ-A5BI-01A	0.3603811	Tumor	HNSC
TCGA-BB-4228-01A	0.447383326	Tumor	HNSC
TCGA-CV-7252-11A	0.342767594	Normal	HNSC
TCGA-CV-5970-01A	0.4711988	Tumor	HNSC
TCGA-CQ-7065-01A	0.3497906	Tumor	HNSC
TCGA-QK-A8Z8-01A	0.3077813	Tumor	HNSC
TCGA-F7-A623-01A	0.2490176	Tumor	HNSC
TCGA-P3-A6SW-01A	0.448202066	Tumor	HNSC
TCGA-CR-7368-01A	0.6992742	Tumor	HNSC
TCGA-CV-6934-11A	0.120766775	Normal	HNSC
TCGA-CQ-A4C9-01A	0.4639733	Tumor	HNSC
TCGA-CR-7380-01A	0.8386252	Tumor	HNSC
TCGA-CN-5369-01A	0.4100073	Tumor	HNSC
TCGA-BA-A6DE-01A	0.09302485	Tumor	HNSC
TCGA-CV-5978-01A	0.840503604	Tumor	HNSC
TCGA-D6-6823-01A	0.1277032	Tumor	HNSC
TCGA-CN-6012-01A	0.827423639	Tumor	HNSC
TCGA-CV-6955-11A	0.901911569	Normal	HNSC
TCGA-CR-7393-01A	1.336511444	Tumor	HNSC
TCGA-CN-6994-01A	0.436578885	Tumor	HNSC
TCGA-MT-A67A-01A	0.204082458	Tumor	HNSC
TCGA-CN-A63U-01A	0.203049455	Tumor	HNSC
TCGA-CV-7418-01A	1.016992279	Tumor	HNSC
TCGA-IQ-A6SG-01A	0.3760697	Tumor	HNSC
TCGA-CV-A6JE-01A	0.0867488	Tumor	HNSC
TCGA-BA-6872-01A	1.129085789	Tumor	HNSC
TCGA-CV-A460-01A	0.373301366	Tumor	HNSC
TCGA-BB-4227-01A	0.9533313	Tumor	HNSC
TCGA-CR-7391-01A	0.6822528	Tumor	HNSC
TCGA-CV-7415-01A	0.3762124	Tumor	HNSC
TCGA-CR-7385-01A	0.601732769	Tumor	HNSC
TCGA-KU-A6H7-01A	0.544663344	Tumor	HNSC
TCGA-BA-A6DI-01A	0.462780091	Tumor	HNSC
TCGA-CQ-A4CI-01A	0.352812898	Tumor	HNSC
TCGA-BB-A5HU-01A	0.3654563	Tumor	HNSC
TCGA-HD-A634-01A	0.259450958	Tumor	HNSC
TCGA-CV-6436-01A	0.1820519	Tumor	HNSC
TCGA-CV-5434-01A	0.626625896	Tumor	HNSC
TCGA-CV-7434-11A	0.9213408	Normal	HNSC
TCGA-D6-8568-01A	0.372867659	Tumor	HNSC
TCGA-CV-A6K0-01B	0.393519567	Tumor	HNSC
TCGA-CN-A6UY-01A	0.094760438	Tumor	HNSC
TCGA-P3-A5Q6-01A	0.365811479	Tumor	HNSC
TCGA-F7-A620-01A	0.28886593	Tumor	HNSC
TCGA-CN-A49A-01A	0.1963758	Tumor	HNSC
TCGA-CV-5430-01A	0.712847308	Tumor	HNSC
TCGA-CV-7261-01A	0.281647217	Tumor	HNSC
TCGA-KU-A6H8-01A	0.369162738	Tumor	HNSC
TCGA-CR-7370-01A	0.356598483	Tumor	HNSC
TCGA-CN-A6V3-01A	0.245733269	Tumor	HNSC
TCGA-CN-5367-01A	0.651797879	Tumor	HNSC
TCGA-BA-5559-01A	0.637753113	Tumor	HNSC
TCGA-CV-7435-01A	0.4161347	Tumor	HNSC
TCGA-F7-A622-01A	0.1381913	Tumor	HNSC
TCGA-UF-A7JA-01A	0.311095919	Tumor	HNSC
TCGA-CV-6938-11A	0.7340074	Normal	HNSC
TCGA-CR-6481-01A	0.7040348	Tumor	HNSC
TCGA-BA-A6DD-01A	0.4479613	Tumor	HNSC
TCGA-T3-A92N-01A	0.752572906	Tumor	HNSC
TCGA-TN-A7HJ-01A	0.267068577	Tumor	HNSC
TCGA-UF-A7JC-01A	0.565971331	Tumor	HNSC
TCGA-P3-A5Q5-01A	0.279184664	Tumor	HNSC
TCGA-UF-A71A-06A	1.045163172	Tumor	HNSC
TCGA-D6-6515-01A	0.6908975	Tumor	HNSC
TCGA-IQ-7632-01A	0.394718955	Tumor	HNSC
TCGA-BA-A4IG-01A	0.312829498	Tumor	HNSC
TCGA-D6-6517-01A	0.2452473	Tumor	HNSC
TCGA-DQ-7592-01A	0.2264876	Tumor	HNSC
TCGA-CN-6988-01A	0.218169632	Tumor	HNSC
TCGA-CV-7424-11A	0.4142398	Normal	HNSC
TCGA-CN-4740-01A	0.7485285	Tumor	HNSC
TCGA-CN-6018-01A	0.412982605	Tumor	HNSC
TCGA-CR-7367-01A	0.5930065	Tumor	HNSC
TCGA-P3-A6T6-01A	0.083610225	Tumor	HNSC
TCGA-CV-5435-01A	0.7724432	Tumor	HNSC
TCGA-BA-7269-01A	0.36203911	Tumor	HNSC
TCGA-H7-A6C4-11A	0.651766246	Normal	HNSC
TCGA-CR-7371-01A	0.46870462	Tumor	HNSC
TCGA-CR-6482-01A	1.140603474	Tumor	HNSC
TCGA-CV-7440-01A	0.09537948	Tumor	HNSC
TCGA-CV-A6K2-01A	0.153850184	Tumor	HNSC
TCGA-CV-5441-01A	0.2189431	Tumor	HNSC
TCGA-CV-7178-01A	0.4338359	Tumor	HNSC
TCGA-BA-5555-01A	0.4337689	Tumor	HNSC
TCGA-HD-8635-11A	0.314594533	Normal	HNSC
TCGA-UF-A7J9-01A	0.675601059	Tumor	HNSC
TCGA-CV-7091-01A	0.3971044	Tumor	HNSC
TCGA-CV-5442-01A	0.042066392	Tumor	HNSC
TCGA-CN-6016-01A	0.5394841	Tumor	HNSC
TCGA-CV-6940-01A	0.806696666	Tumor	HNSC
TCGA-QK-A6IG-01A	0.585080845	Tumor	HNSC
TCGA-CN-6996-01A	0.9467255	Tumor	HNSC
TCGA-CN-5361-01A	0.654981634	Tumor	HNSC
TCGA-IQ-A61E-01A	0.77725	Tumor	HNSC
TCGA-RS-A6TO-01A	0.670735389	Tumor	HNSC
TCGA-CN-A641-01A	0.147721908	Tumor	HNSC
TCGA-CN-4741-01A	0.3720007	Tumor	HNSC
TCGA-CV-6936-11A	0.7108414	Normal	HNSC
TCGA-CN-5366-01A	0.2847901	Tumor	HNSC
TCGA-CN-4731-01A	0.4290183	Tumor	HNSC
TCGA-CQ-A4CG-01A	0.6877243	Tumor	HNSC
TCGA-CX-7219-01A	0.309299511	Tumor	HNSC
TCGA-IQ-A61O-01A	0.493847557	Tumor	HNSC
TCGA-CV-A6JD-01A	0.2515934	Tumor	HNSC
TCGA-T2-A6WX-01A	0.422466503	Tumor	HNSC
TCGA-CV-7238-11A	0.533900923	Normal	HNSC
TCGA-P3-A6T3-01A	0.317478253	Tumor	HNSC
TCGA-UF-A7JH-01A	0.2789532	Tumor	HNSC
TCGA-P3-A5QA-01A	0.2519477	Tumor	HNSC
TCGA-CV-A45Y-01A	0.651726549	Tumor	HNSC
TCGA-QK-A8ZA-01A	0.6266421	Tumor	HNSC
TCGA-CQ-6220-01A	0.626995221	Tumor	HNSC
TCGA-UF-A71A-01A	1.154502425	Tumor	HNSC
TCGA-CR-6472-01A	0.3527314	Tumor	HNSC
TCGA-WA-A7GZ-01A	0.4464374	Tumor	HNSC
TCGA-CV-6942-01A	0.915178339	Tumor	HNSC
TCGA-CN-6024-01A	0.5474913	Tumor	HNSC
TCGA-CN-6011-01A	0.223093722	Tumor	HNSC
TCGA-CR-6480-01A	1.713464	Tumor	HNSC
TCGA-BB-4217-01A	0.771763833	Tumor	HNSC
TCGA-CQ-5324-01A	2.215258139	Tumor	HNSC
TCGA-CQ-5329-01A	0.593033261	Tumor	HNSC
TCGA-CQ-A4CA-01A	0.4339575	Tumor	HNSC
TCGA-CV-7430-01A	0.5789985	Tumor	HNSC
TCGA-D6-A74Q-01A	0.198820986	Tumor	HNSC
TCGA-CV-7255-01A	1.124227	Tumor	HNSC
TCGA-CQ-6223-01A	0.1868627	Tumor	HNSC
TCGA-BA-6871-01A	0.509369131	Tumor	HNSC
TCGA-CV-A6JO-01B	0.110924159	Tumor	HNSC
TCGA-CR-7404-01A	0.492704945	Tumor	HNSC
TCGA-UF-A719-01A	1.339507653	Tumor	HNSC
TCGA-CQ-6227-01A	0.4737893	Tumor	HNSC
TCGA-CV-6951-01A	1.24789143	Tumor	HNSC
TCGA-CN-4728-01A	0.6293531	Tumor	HNSC
TCGA-CV-7090-01A	1.300129152	Tumor	HNSC
TCGA-DQ-5625-01A	0.772130878	Tumor	HNSC
TCGA-UF-A7JS-01A	0.191156288	Tumor	HNSC
TCGA-CN-4733-01A	0.893121524	Tumor	HNSC
TCGA-CR-7390-01A	0.7360913	Tumor	HNSC
TCGA-CV-A45X-01A	0.241861896	Tumor	HNSC
TCGA-IQ-A6SH-01A	0.530932413	Tumor	HNSC
TCGA-CV-6962-11A	0.356226	Normal	HNSC
TCGA-CV-7091-11A	0.6138524	Normal	HNSC
TCGA-CQ-7068-01A	0.21534	Tumor	HNSC
TCGA-CV-A464-01A	0.5694753	Tumor	HNSC
TCGA-C9-A47Z-01A	0.4454012	Tumor	HNSC
TCGA-CN-6010-01A	2.673452154	Tumor	HNSC
TCGA-WA-A7GZ-11A	0.667523734	Normal	HNSC
TCGA-CV-7235-01A	0.3895733	Tumor	HNSC
TCGA-CX-7086-01A	0.318094	Tumor	HNSC
TCGA-CV-6935-11A	0.3881388	Normal	HNSC
TCGA-CV-7422-01A	0.8174073	Tumor	HNSC
TCGA-HD-A6HZ-01A	0.34181222	Tumor	HNSC
TCGA-KL-8332-01A	1.857732	Tumor	KICH
TCGA-KN-8426-11A	1.609635633	Normal	KICH
TCGA-KN-8423-01A	1.536798	Tumor	KICH
TCGA-KL-8327-01A	0.57137234	Tumor	KICH
TCGA-KO-8409-01A	1.513496	Tumor	KICH
TCGA-KN-8430-01A	1.468161	Tumor	KICH
TCGA-KL-8329-01A	1.073256	Tumor	KICH
TCGA-KL-8338-01A	0.4196796	Tumor	KICH
TCGA-KN-8432-11A	1.386447464	Normal	KICH
TCGA-KN-8429-01A	0.6290147	Tumor	KICH
TCGA-KO-8415-11A	1.957227273	Normal	KICH
TCGA-KN-8436-11A	1.583145	Normal	KICH
TCGA-KN-8432-01A	1.756487441	Tumor	KICH
TCGA-KN-8424-11A	1.661252215	Normal	KICH
TCGA-KL-8324-11A	1.968618	Normal	KICH
TCGA-KN-8437-01A	1.582026	Tumor	KICH
TCGA-KL-8342-01A	2.103812048	Tumor	KICH
TCGA-KM-8443-01A	0.9462162	Tumor	KICH
TCGA-KN-8434-01A	1.956874	Tumor	KICH
TCGA-KN-8429-11A	1.943404702	Normal	KICH
TCGA-KN-8422-11A	1.615827008	Normal	KICH
TCGA-KN-8435-11A	1.876614665	Normal	KICH
TCGA-KM-8477-01A	0.9323016	Tumor	KICH
TCGA-KL-8331-01A	0.566614485	Tumor	KICH
TCGA-KO-8403-01A	2.091965	Tumor	KICH
TCGA-KN-8433-01A	0.5231975	Tumor	KICH
TCGA-KL-8334-01A	1.064733211	Tumor	KICH
TCGA-KN-8424-01A	1.160643	Tumor	KICH
TCGA-KO-8417-01A	1.688728	Tumor	KICH
TCGA-KN-8430-11A	0.6863903	Normal	KICH
TCGA-KL-8340-01A	0.8218407	Tumor	KICH
TCGA-KN-8421-01A	0.2170337	Tumor	KICH
TCGA-KN-8428-01A	0.3556068	Tumor	KICH
TCGA-KN-8427-01A	0.1355192	Tumor	KICH
TCGA-KN-8436-01A	1.064159	Tumor	KICH
TCGA-KL-8333-01A	2.563514582	Tumor	KICH
TCGA-KN-8418-01A	0.9650599	Tumor	KICH
TCGA-KL-8345-01A	1.267746	Tumor	KICH
TCGA-KN-8425-01A	1.460173	Tumor	KICH
TCGA-KL-8323-01A	0.4348067	Tumor	KICH
TCGA-KN-8437-11A	2.993512064	Normal	KICH
TCGA-KN-8435-01A	0.44689151	Tumor	KICH
TCGA-KL-8346-01A	0.4818667	Tumor	KICH
TCGA-KL-8326-01A	1.178096	Tumor	KICH
TCGA-KO-8414-01A	1.511432	Tumor	KICH
TCGA-KM-8441-01A	1.629217	Tumor	KICH
TCGA-KN-8428-11A	1.497164155	Normal	KICH
TCGA-KO-8406-01A	0.8026176	Tumor	KICH
TCGA-KL-8336-11A	1.349539	Normal	KICH
TCGA-KN-8431-01A	2.04315206	Tumor	KICH
TCGA-KL-8339-11A	1.700557	Normal	KICH
TCGA-KN-8423-11A	1.996972744	Normal	KICH
TCGA-KN-8434-11A	1.374151494	Normal	KICH
TCGA-KL-8325-01A	1.307285972	Tumor	KICH
TCGA-KL-8330-01A	0.7416484	Tumor	KICH
TCGA-KL-8343-01A	1.646218	Tumor	KICH
TCGA-KL-8339-01A	0.4350926	Tumor	KICH
TCGA-KL-8326-11A	0.8044118	Normal	KICH
TCGA-KO-8410-01A	1.102939	Tumor	KICH
TCGA-KN-8425-11A	1.766462	Normal	KICH
TCGA-KM-8639-01A	1.562255	Tumor	KICH
TCGA-KL-8336-01A	1.460805	Tumor	KICH
TCGA-KN-8431-11A	0.8653599	Normal	KICH
TCGA-KO-8403-11A	1.357376	Normal	KICH
TCGA-KM-8440-01A	1.525615	Tumor	KICH
