ID	ABCG1	ABCG2	ABCG4	ABCG5	ABCG8	Type	CancerType
TCGA-CF-A9FL-01A	2.418822243	0.3970859	0.051054221	0	0	Tumor	BLCA
TCGA-ZF-AA5N-01A	4.718132664	0.82074776	0.011988014	0	0	Tumor	BLCA
TCGA-UY-A9PF-01A	4.26834372	1.202324561	0.346755482	0.013990993	0.094930343	Tumor	BLCA
TCGA-UY-A78P-01A	2.235576612	0.740156489	0.034475759	0.041412458	0.034764264	Tumor	BLCA
TCGA-CF-A1HR-01A	2.232604216	0.954222383	0.047833248	0.030421982	0	Tumor	BLCA
TCGA-DK-A3IN-01A	1.726876	1.800819	0.1300203	0	0	Tumor	BLCA
TCGA-UY-A9PH-01A	2.539191427	0.218871671	0.048990197	0.013933095	0.038565987	Tumor	BLCA
TCGA-GD-A76B-01A	2.654109856	1.187006051	0.040351117	0.047497028	0.047359268	Tumor	BLCA
TCGA-ZF-AA58-01A	3.33403	0.3494165	0.07018227	0.01507532	0.03138643	Tumor	BLCA
TCGA-ZF-AA4V-01A	1.059196	1.255317	0.1053678	0.08931314	0	Tumor	BLCA
TCGA-DK-AA6R-01A	1.968862647	1.315849938	0.192320934	0.008644252	0.012052013	Tumor	BLCA
TCGA-FT-A61P-01A	1.621107835	0.180311987	0.020336218	0	0	Tumor	BLCA
TCGA-2F-A9KQ-01A	4.391118	1.103759	0.02841228	0.07844611	0.03337081	Tumor	BLCA
TCGA-K4-A54R-01A	2.870996312	0.115425985	0.024563199	0.0104029	0	Tumor	BLCA
TCGA-FD-A62S-01A	2.062018487	0.55014052	0.108550813	0	0	Tumor	BLCA
TCGA-ZF-A9R3-01A	4.285461	0.5371495	0.0292961	0.01418456	0.01976152	Tumor	BLCA
TCGA-BT-A42F-01A	3.839447	0.1172842	0.03394579	0.007219748	0	Tumor	BLCA
TCGA-K4-A83P-01A	2.734415707	0.857978792	0.165271725	0.014684651	0	Tumor	BLCA
TCGA-K4-A5RJ-01A	3.430436318	0.542145917	0.061478625	0.363133296	0.911496815	Tumor	BLCA
TCGA-XF-A9SX-01A	2.005597485	0.294793239	0.181453815	0.024858073	0	Tumor	BLCA
TCGA-KQ-A41N-01A	0.542379949	0.538434072	0.097540356	0.184639218	0.024781579	Tumor	BLCA
TCGA-DK-A1AE-01A	0.6567414	2.495869	0.01652974	0.08612419	0.01298134	Tumor	BLCA
TCGA-DK-A3WX-01A	3.66306147	0.312297746	0.115087383	0.007194783	0	Tumor	BLCA
TCGA-DK-A3WW-01A	1.837142711	0.179322814	0.017782729	0.029851811	0.010487641	Tumor	BLCA
TCGA-XF-A9SK-01A	3.597144442	0.260565693	0.02953032	0.029865013	0	Tumor	BLCA
TCGA-KQ-A41R-01A	0.617888586	0.927701552	0.107689092	0.210110583	0.08513775	Tumor	BLCA
TCGA-CF-A3MG-01A	4.655023808	1.063095924	0.042754591	0	0	Tumor	BLCA
TCGA-CU-A0YR-01A	3.26459545	0.671401674	0.24932086	0.055112836	0.025905616	Tumor	BLCA
TCGA-UY-A78M-01A	4.203769552	0.150608962	0.087008382	0.069894516	0.011064772	Tumor	BLCA
TCGA-CF-A5UA-01A	2.029791	1.518583	0.03309175	0.03189019	0	Tumor	BLCA
TCGA-ZF-A9RN-01A	0.550549051	0.482914911	0.026787121	0.088392551	0	Tumor	BLCA
TCGA-4Z-AA81-01A	3.798487462	0.143947733	0.023217094	0	0	Tumor	BLCA
TCGA-E7-A8O8-01A	2.115561	0.318831	0.1521739	0.008429859	0	Tumor	BLCA
TCGA-BL-A0C8-01B	2.207439719	1.513857588	0.011204921	1.65187308	1.191739054	Tumor	BLCA
TCGA-GC-A3RB-01A	2.865670716	0.680848387	0.020760712	0.02908031	0.032436042	Tumor	BLCA
TCGA-BT-A20O-01A	3.830047215	1.110415377	0.072508449	0.009610613	0.013397571	Tumor	BLCA
TCGA-G2-A2ES-01A	2.938615	0.3087417	0.06765922	0.05427974	0.05883674	Tumor	BLCA
TCGA-DK-AA6P-01A	3.161612	0.6514612	0.1185967	0.06119517	0.0429824	Tumor	BLCA
TCGA-FD-A43P-01A	2.293571	0.3902218	0.1408432	0.1932771	0.01688299	Tumor	BLCA
TCGA-2F-A9KT-01A	4.44238817	0.205618674	0.089179945	0.086001544	0	Tumor	BLCA
TCGA-CF-A9FF-01A	2.394805185	1.135992582	0.04693595	0.022797085	0.031723223	Tumor	BLCA
TCGA-UY-A9PA-01A	3.052775697	0.177324956	0	0.011134054	0	Tumor	BLCA
TCGA-E7-A7DU-01A	2.931731548	0.582796595	0.033259203	0.055631534	0	Tumor	BLCA
TCGA-2F-A9KW-01A	2.435901936	3.565734566	0.120644402	0.065962269	0.013396504	Tumor	BLCA
TCGA-4Z-AA87-01A	3.044162	0.2555061	0.08634557	0.02829244	0	Tumor	BLCA
TCGA-GU-A42Q-01A	3.154434644	0.905496581	0.031454988	0.084583664	0.009323481	Tumor	BLCA
TCGA-E7-A97P-01A	2.07293402	0.173187911	0.040082652	0.066939575	0	Tumor	BLCA
TCGA-XF-AAMG-01A	1.648565065	1.09378661	0.322565854	0.343442885	0.954538339	Tumor	BLCA
TCGA-BT-A3PH-01A	4.541576548	1.509735507	0.231162266	0.028661224	0	Tumor	BLCA
TCGA-ZF-AA4R-01A	1.008802804	0.18015856	0.093642294	0.202549894	0.116577916	Tumor	BLCA
TCGA-ZF-AA5P-01A	2.004786782	0.364974279	0.052540747	0.044411006	0.012536598	Tumor	BLCA
TCGA-DK-A3X2-01A	1.654116052	0.966215226	0.071131648	0.157391367	0.143961585	Tumor	BLCA
TCGA-YC-A8S6-01A	3.00407466	1.518349704	0.200532159	0.035818563	0.016776734	Tumor	BLCA
TCGA-K4-A4AB-01B	3.848659	0.3602143	0.03472579	0	0	Tumor	BLCA
TCGA-GC-A3RC-01A	3.115728	0.6444824	0.02744863	0.007764831	0	Tumor	BLCA
TCGA-BL-A0C8-01A	2.98592213	1.440283813	0.097133087	1.045047458	0.716746828	Tumor	BLCA
TCGA-GU-AATP-01A	1.754735615	0.343947574	0.26143736	0.022826862	0.031764531	Tumor	BLCA
TCGA-CF-A1HS-01A	2.327536274	0.50794124	0.011867202	0.029821166	0.013952231	Tumor	BLCA
TCGA-ZF-AA4U-01A	3.321109	0.3597119	0.02161828	0.009150292	0	Tumor	BLCA
TCGA-GV-A3QF-01A	0.49328	0.190978	0.06088418	0.1601205	0.1895922	Tumor	BLCA
TCGA-GC-A4ZW-01A	2.17416396	0.447747525	0.069596516	0.027474814	0.063129818	Tumor	BLCA
TCGA-ZF-A9RD-01A	2.692837766	0.4001509	0.333177657	0.030495146	0.021351424	Tumor	BLCA
TCGA-GU-A766-01A	2.926940954	0.541457828	0.064233731	0	0	Tumor	BLCA
TCGA-G2-A2EF-01A	3.249325	0.2756687	0.037665	0.05819196	0.01374911	Tumor	BLCA
TCGA-FD-A5BY-01A	1.898695	0.2327087	0.02829031	0.05512142	0.2746389	Tumor	BLCA
TCGA-CF-A8HX-01A	3.004055	0.450403	0.05445864	0.04191186	0.05817294	Tumor	BLCA
TCGA-GV-A6ZA-01A	0.793949102	0.434488161	0.025229987	0.050589276	0.011928695	Tumor	BLCA
TCGA-DK-A1A5-01A	2.311806	0.944828	0.03311151	0.04994246	0	Tumor	BLCA
TCGA-4Z-AA7N-01A	3.518704144	1.424382252	0.04666628	0	0	Tumor	BLCA
TCGA-GC-A3RD-01A	4.644213	0.8285255	0.06924136	0.04705238	0.01108429	Tumor	BLCA
TCGA-G2-A3IE-01A	3.538401	0.2987214	0.05771803	0.04880068	0.00986402	Tumor	BLCA
TCGA-FD-A5BZ-01A	3.496544	1.121909	0.146642	0	0	Tumor	BLCA
TCGA-BT-A3PJ-01A	2.373354	0.778836	0.02798478	0.0118601	0	Tumor	BLCA
TCGA-CU-A72E-01A	2.560805801	0.317482798	0.033009639	0.030936792	0.025955208	Tumor	BLCA
TCGA-ZF-A9RM-01A	3.168984	0.6060297	0.06479748	0.2077437	0.3451033	Tumor	BLCA
TCGA-FD-A6TH-01A	3.976677	3.101136	0.03778842	0.01071735	0.01493815	Tumor	BLCA
TCGA-GD-A3OS-01A	1.784893348	0.226498685	0.950891408	0.112674239	0.258037903	Tumor	BLCA
TCGA-DK-A3IS-01A	1.573538	1.061963	0.02082672	0.005881883	0	Tumor	BLCA
TCGA-K4-A3WS-01A	1.58245068	0.530008287	0.081021031	0.024581634	0.011489731	Tumor	BLCA
TCGA-GD-A2C5-11A	3.623209	1.212815	0.04270911	0.03931749	0.009243142	Normal	BLCA
TCGA-4Z-AA7R-01A	1.559889974	0.341299973	0.100596725	0.073373559	0.023161814	Tumor	BLCA
TCGA-DK-A6B1-01A	1.769874	1.463984	0.1793796	0.2072869	0.1555327	Tumor	BLCA
TCGA-GV-A3QI-01A	1.318566949	1.254040653	0.120961339	0.067386289	0.008002269	Tumor	BLCA
TCGA-DK-A6AW-01A	1.606741	1.44629	0.04236627	0.1544995	0.1212239	Tumor	BLCA
TCGA-BT-A20W-01A	2.655309619	1.501878203	0.201733347	0.066863282	0.092499474	Tumor	BLCA
TCGA-DK-A3IU-01A	3.663605	2.642438	0.02861413	0.01212835	0	Tumor	BLCA
TCGA-K4-A5RI-11A	3.188726854	1.226370091	0.052740138	0.064397056	0	Normal	BLCA
TCGA-GC-A3YS-01A	3.505179	0.2995149	0.04305029	0.03237437	0	Tumor	BLCA
TCGA-4Z-AA7Q-01A	3.712077684	0.559870163	0.072788746	0.139826902	0.028985737	Tumor	BLCA
TCGA-LT-A5Z6-01A	2.497354	1.118527	0.2478995	0.120903	0.01347826	Tumor	BLCA
TCGA-GC-A3I6-01A	3.026169	0.3441493	0.05715304	0.03731319	0.03131595	Tumor	BLCA
TCGA-E7-A5KF-01A	3.882833824	0.529145535	0.008797596	0	0	Tumor	BLCA
TCGA-DK-A3IM-01A	1.840894	0.1477729	0.03732052	0.122148	0	Tumor	BLCA
TCGA-CF-A47X-01A	3.084925	0.6049418	0.02292448	0.107212	0.01545248	Tumor	BLCA
TCGA-BT-A2LA-01A	1.239151691	0.516945307	0.738575743	0.20861132	0.219334783	Tumor	BLCA
TCGA-GV-A3QK-01B	2.449978292	1.036533633	0.010130796	0.10465225	0.015860912	Tumor	BLCA
TCGA-FD-A6TD-01A	2.450637578	0.713996183	0.057926495	0.096346683	0.02299576	Tumor	BLCA
TCGA-XF-AAMX-01A	3.191542854	0.421155068	0.058800102	0.05945977	0.041756031	Tumor	BLCA
TCGA-ZF-A9R5-01A	4.069636	1.240065	0.01521317	0.1700427	0.1907447	Tumor	BLCA
TCGA-XF-A8HC-01A	0.55521557	0.909028077	0.072952623	0.020872041	0	Tumor	BLCA
TCGA-ZF-A9RF-01A	2.237918593	0.83425545	0.162228944	0.024598824	0.011497802	Tumor	BLCA
TCGA-H4-A2HO-01A	2.540388472	1.301074155	0.092716388	0.145357373	0	Tumor	BLCA
TCGA-BT-A42E-01A	1.952585596	0.21709747	0.049246878	0.05105583	0	Tumor	BLCA
TCGA-FD-A5BU-01A	2.175586112	0.302161423	0.01078704	0	0	Tumor	BLCA
TCGA-XF-A9T6-01A	3.164325655	2.336648334	0.016417124	0.05461945	0.012892786	Tumor	BLCA
TCGA-ZF-AA4T-01A	0.3025061	1.526535	0.3691839	0.0664543	0.05325149	Tumor	BLCA
TCGA-FD-A3B6-01A	1.443247653	0.23672488	0.03417944	0.028862372	0	Tumor	BLCA
TCGA-4Z-AA80-01A	0.752085446	0.259794947	1.254103901	0.239631753	0.18372382	Tumor	BLCA
TCGA-GC-A6I3-11A	2.553900291	0.589574431	0.038755078	0.043482676	0.030485729	Normal	BLCA
TCGA-XF-A9SW-01A	2.106565672	1.433083733	0.077317173	0.112642567	0	Tumor	BLCA
TCGA-E7-A5KE-01A	1.948149	1.258008	0.02442915	0.01651794	0.02300503	Tumor	BLCA
TCGA-DK-AA6S-01A	1.806895895	0.293206544	0.058637258	0.049580311	0.014013865	Tumor	BLCA
TCGA-FD-A5BR-01A	2.971660218	0.576116701	0.043572481	0.045871022	0	Tumor	BLCA
TCGA-FD-A6TC-01A	4.524226198	0.257658705	0.061002409	0.0443291	0	Tumor	BLCA
TCGA-XF-AAN1-01A	2.662766869	0.712527769	0.086401083	0.024802353	0.034504308	Tumor	BLCA
TCGA-DK-A3IV-01A	2.251485126	0.669490946	0.045312823	0.011889101	0.024782281	Tumor	BLCA
TCGA-PQ-A6FN-01A	0.848940362	0.24748674	0.209643915	0.018894513	0.052141879	Tumor	BLCA
TCGA-K4-A5RI-01A	1.44176	3.451601	0.004596825	0.1474328	0.02150693	Tumor	BLCA
TCGA-ZF-A9R7-01A	2.991473021	0.797641909	0.007466058	0.012563686	0	Tumor	BLCA
TCGA-XF-A9SM-01A	2.911301103	0.649373984	0.016166687	0.027149242	0	Tumor	BLCA
TCGA-BL-A13J-11A	2.493341894	0.789725044	0.030927104	0.010501343	0	Normal	BLCA
TCGA-FD-A6TE-01A	2.395249516	1.433713119	0.07807886	0.040586295	0.032464942	Tumor	BLCA
TCGA-XF-AAME-01A	3.028661	1.149444	0.1853623	0.09128246	0.1072153	Tumor	BLCA
TCGA-BT-A42C-01A	2.538923887	0.940789321	0.042258329	0.035699963	0.033250061	Tumor	BLCA
TCGA-CF-A47Y-01A	3.957409	0.8174535	0.0247917	0.02783235	0.009773712	Tumor	BLCA
TCGA-E7-A519-01A	3.741015439	0.569896391	0.057257366	0.095248176	0.017078685	Tumor	BLCA
TCGA-FD-A43Y-01A	2.833903136	0.234511942	0.098009013	0.106585351	0.013969719	Tumor	BLCA
TCGA-BL-A5ZZ-01A	2.211484	0.5681689	0.4737013	0.1506548	0.05183548	Tumor	BLCA
TCGA-CF-A3MF-01A	2.266114425	0.386964673	0.123821533	0.024931605	0	Tumor	BLCA
TCGA-FD-A3B8-01A	2.712524279	0.550678357	0.056890259	0	0	Tumor	BLCA
TCGA-BL-A13I-01B	3.625116642	2.364055582	0.119529131	0.051586386	0	Tumor	BLCA
TCGA-DK-A1A7-01A	2.479207	0.9215962	0.07230838	0.1256192	0.03448155	Tumor	BLCA
TCGA-DK-A1A6-01A	2.356072	0.2179347	0.02939205	0.01864989	0	Tumor	BLCA
TCGA-DK-A6B2-01A	3.538732309	0.472604964	0.086491479	0.066081334	0.051506339	Tumor	BLCA
TCGA-DK-AA74-01A	2.268657777	0.399886569	0.033534696	0.028316945	0	Tumor	BLCA
TCGA-ZF-AA4N-01A	1.701429899	1.448647256	0.097238705	0.03935726	0.067989874	Tumor	BLCA
TCGA-BT-A0YX-01A	1.513994	0.6731772	0.0573577	0	0	Tumor	BLCA
TCGA-R3-A69X-01A	2.309387	0.4935353	0.05107701	0.02174666	0	Tumor	BLCA
TCGA-XF-AAMW-01A	3.238977566	0.451027047	0.047371092	0.01346719	0	Tumor	BLCA
TCGA-C4-A0EZ-01A	1.825948874	0.610255301	0.092659621	0.502630846	0.089301887	Tumor	BLCA
TCGA-E7-A678-01A	4.069261	0.4319713	0	0.03244821	0.01518869	Tumor	BLCA
TCGA-G2-A3IB-01A	2.809736	0.4877727	0.5281457	0.04915924	0	Tumor	BLCA
TCGA-BL-A13J-01B	4.266050692	0.767124559	0.156920736	0.147452408	0.042703845	Tumor	BLCA
TCGA-DK-A3IT-01A	2.84263	0.2117579	0.1224896	0.01478647	0.01033596	Tumor	BLCA
TCGA-MV-A51V-01A	2.750373	2.073501	0.5728473	0.401276	0.2913808	Tumor	BLCA
TCGA-UY-A78O-01A	3.098222555	0.274319413	0.025722061	0.034582103	0.059812085	Tumor	BLCA
TCGA-FD-A6TK-01A	1.847946153	0.947290657	0.057291344	0.020958943	0	Tumor	BLCA
TCGA-4Z-AA83-01A	3.327996229	0.517744209	0.170125934	0.033430165	0.106151736	Tumor	BLCA
TCGA-DK-A2I6-01A	1.542955	0.5309189	0.2236781	0.07052796	0.01434192	Tumor	BLCA
TCGA-XF-AAN4-01A	2.786520765	0.653942873	0.047862102	0.023250761	0	Tumor	BLCA
TCGA-GD-A3OP-11A	2.311702046	0.947448959	0.023649576	0.028429393	0.015942542	Normal	BLCA
TCGA-BT-A20R-11A	1.630075	0.6116768	0.02929493	0	0	Normal	BLCA
TCGA-CF-A27C-01A	3.56753	0.8487825	0.01150595	0.01292443	0.009032617	Tumor	BLCA
TCGA-5N-A9KM-01A	1.575027	0.9354903	0.02534828	0.008596047	0	Tumor	BLCA
TCGA-BT-A20U-01A	2.559096632	0.56342302	0.036043846	0.012253096	0	Tumor	BLCA
TCGA-YC-A9TC-01A	1.156153607	0.276393689	0.057709095	0.052478939	0.010618333	Tumor	BLCA
TCGA-E7-A6MD-01A	2.638717042	0.443635494	0.005344041	0.008997323	0.024979216	Tumor	BLCA
TCGA-K4-A5RH-01A	3.330172	0.8449767	0.1774638	0.01284821	0	Tumor	BLCA
TCGA-XF-AAMH-01A	3.305463	0.2751977	0.123699	0.0475901	0.01121257	Tumor	BLCA
TCGA-DK-A1AB-01A	3.424577	0.6169023	0.02734746	0.03069824	0.02149408	Tumor	BLCA
TCGA-E5-A4TZ-01A	3.090555872	0.165314778	0.049045466	0.058854421	0.016673676	Tumor	BLCA
TCGA-FD-A43X-01A	2.792733	0.602522	0.03880325	0.08371393	0.01839162	Tumor	BLCA
TCGA-XF-A9SU-01A	2.907412717	0.19242515	0.083722477	0.011134686	0.015518967	Tumor	BLCA
TCGA-BT-A20N-01A	4.7936	0.2453777	0.05372414	0.02036076	0	Tumor	BLCA
TCGA-BT-A20J-01A	1.615187641	0.35281761	0.041008119	0.019896854	0	Tumor	BLCA
TCGA-E7-A4IJ-01A	3.15322807	0.672669904	0.131135148	0.019984395	0	Tumor	BLCA
TCGA-CF-A47W-01A	3.131920422	1.030604978	0.031627357	0.195076442	0.009374967	Tumor	BLCA
TCGA-XF-A9SV-01A	3.964954893	0.41260851	0.028862442	0.016289324	0	Tumor	BLCA
TCGA-K4-AAQO-01A	2.094902	0.7036773	0.01659816	0.009350289	0.05144843	Tumor	BLCA
TCGA-CU-A3YL-01A	3.255846	2.006728	0.1263355	0.09236763	0.05443917	Tumor	BLCA
TCGA-DK-A2I2-01A	2.332457	0.303831	0.04438796	0.03008027	0	Tumor	BLCA
TCGA-4Z-AA84-01A	1.320976809	4.953155573	0.053111767	0.00909147	0	Tumor	BLCA
TCGA-DK-A1AF-01A	2.696883693	0.999810865	0.126624651	0.027622073	0.00776474	Tumor	BLCA
TCGA-E5-A4U1-01A	1.622935431	0.381423839	0.045055373	0.451701927	0.258154262	Tumor	BLCA
TCGA-BT-A20Q-01A	3.947883126	1.189175203	0.068022659	0.057544787	0.011659708	Tumor	BLCA
TCGA-ZF-A9R4-01A	1.957392	0.6944296	0.03120769	0.2631685	0.1978854	Tumor	BLCA
TCGA-KQ-A41Q-01A	4.248424555	0.242824253	0.041339703	0.034922185	0.024462279	Tumor	BLCA
TCGA-E7-A8O7-01A	3.558531	0.7284127	0.06409958	0.0129409	0	Tumor	BLCA
TCGA-ZF-AA4W-01A	1.16255002	0.218122713	0.046229844	0.067682159	0	Tumor	BLCA
TCGA-XF-AAN7-01A	1.220778323	0.943840484	0.076427652	0.032704451	0.04544914	Tumor	BLCA
TCGA-XF-A8HH-01A	4.611049608	1.115101163	0.384702835	0.027604411	0.012909811	Tumor	BLCA
TCGA-FD-A5BX-01A	1.169189	0.5717682	0.02827017	0.0191233	0	Tumor	BLCA
TCGA-ZF-A9RE-01A	1.570730419	0.576718907	0.077799514	0.075016245	0.065659983	Tumor	BLCA
TCGA-FT-A3EE-01A	3.240377	0.6136082	0.1854867	0.0043838	0	Tumor	BLCA
TCGA-XF-A9T5-01A	1.716715077	0.57806261	0.011062106	0.073000157	0.038672385	Tumor	BLCA
TCGA-XF-AAML-01A	1.772093025	0.25364027	0.13627486	0.115696965	0.03324412	Tumor	BLCA
TCGA-BT-A3PK-01A	3.203635	0.8788234	0.1785996	0.02922215	0.005874638	Tumor	BLCA
TCGA-CF-A3MI-01A	3.23401551	1.227765137	0.048048104	0.065859944	0.010413742	Tumor	BLCA
TCGA-E7-A541-01A	3.533748216	1.257891651	0.070067908	0.027663646	0	Tumor	BLCA
TCGA-ZF-AA54-01A	2.695280622	0.74541673	0.076193344	0.018720216	0	Tumor	BLCA
TCGA-CU-A0YR-11A	3.065574331	1.209936686	0.038467631	0.027893956	0	Normal	BLCA
TCGA-XF-AAMZ-01A	2.640826995	0.307552316	0.044982335	0.060339308	0.042377528	Tumor	BLCA
TCGA-CF-A8HY-01A	2.365998114	0.886408031	0.016605711	0.073191209	0.013041071	Tumor	BLCA
TCGA-GV-A3QG-01A	2.407917	4.152931	0.1228719	0.01696887	0	Tumor	BLCA
TCGA-DK-A6B6-01A	2.352244456	0.683183646	0.036713858	0.091089919	0.028875704	Tumor	BLCA
TCGA-DK-A6B0-01A	3.574255	0.8171598	0.02973495	0.04977721	0	Tumor	BLCA
TCGA-E7-A97Q-01A	2.884742389	0.588988329	0.093180703	0.050352065	0	Tumor	BLCA
TCGA-2F-A9KP-01A	1.720673	0.5946278	0.1282585	0.02320353	0.01084283	Tumor	BLCA
TCGA-FD-A62P-01A	3.301679655	0.595391069	0.011581919	0.094828212	0	Tumor	BLCA
TCGA-XF-A8HG-01A	4.227447	0.2779141	0.09884974	0.009049328	0.08607997	Tumor	BLCA
TCGA-4Z-AA86-01A	2.432407887	1.189922892	0.104876653	0.012591839	0.017546394	Tumor	BLCA
TCGA-GD-A6C6-01A	1.154942764	0.219525454	0.022049287	0.055116343	0	Tumor	BLCA
TCGA-G2-A2EJ-01A	2.495081	1.014722	0.02438354	0.05233703	0	Tumor	BLCA
TCGA-UY-A9PD-01A	2.191619583	0.187555858	0.090037008	0.051283106	0.138843687	Tumor	BLCA
TCGA-S5-A6DX-01A	3.474269729	0.273771474	0.067676359	0.052139031	0.072269811	Tumor	BLCA
TCGA-FD-A3SQ-01A	3.814239064	1.347542688	0.540969927	0.015286114	0.05265459	Tumor	BLCA
TCGA-DK-AA77-01A	3.432894	0.5274494	0.03108479	0.06051124	0	Tumor	BLCA
TCGA-BL-A13I-01A	3.394063	1.839652	0.2451539	0.003808022	0	Tumor	BLCA
TCGA-K4-A6MB-01A	3.463476335	1.26712695	0.078768631	0.057335259	0.018030043	Tumor	BLCA
TCGA-ZF-AA51-01A	3.8503405	0.680752826	0.15741171	0.059698684	0.050165566	Tumor	BLCA
TCGA-E7-A7PW-01A	2.693740369	0.679429425	0.164218823	0.177152076	0.191365087	Tumor	BLCA
TCGA-E7-A85H-01A	2.735206564	0.172374373	0.03699013	0.962427671	0.632280234	Tumor	BLCA
TCGA-GC-A3WC-11A	2.770180155	0.821051283	0.021220901	0.026778126	0	Normal	BLCA
TCGA-XF-AAMR-01A	2.57083	0.7779289	0.05387698	0.01473101	0	Tumor	BLCA
TCGA-FD-A6TG-01A	4.331179	0.8036086	0.04763758	0.01354385	0.03749746	Tumor	BLCA
TCGA-2F-A9KO-01A	2.575420387	0.583458706	0.018014822	0.09842781	0.042037917	Tumor	BLCA
TCGA-HQ-A5ND-01A	1.077135602	0.752803807	0.01971065	0.016631417	0.05722412	Tumor	BLCA
TCGA-G2-AA3B-01A	2.953685936	0.093768453	0.021242386	0.137528842	0.105174323	Tumor	BLCA
TCGA-PQ-A6FI-01A	0.824546373	0.125733344	0.020861616	0.011759616	0	Tumor	BLCA
TCGA-C4-A0F7-01A	1.326453	0.6077978	0.01152517	0.07598878	0.2146511	Tumor	BLCA
TCGA-FD-A5BS-01A	2.685581836	0.987967309	0.034677322	0.029283586	0	Tumor	BLCA
TCGA-GV-A3JX-01A	3.037883	1.142583	0.1713475	0.1133876	0.03256186	Tumor	BLCA
TCGA-XF-AAMT-01A	1.764289	0.4727189	0.03729926	0.0349603	0.04856939	Tumor	BLCA
TCGA-XF-A9T8-01A	1.714824019	0.282193872	0.062285009	0.01524723	0.010658556	Tumor	BLCA
TCGA-BT-A20W-11A	1.994163353	2.039739188	0.148757772	0.048106259	0	Normal	BLCA
TCGA-4Z-AA7S-01A	2.663921009	1.189189619	0.053531794	0.024858194	0	Tumor	BLCA
TCGA-XF-A9SH-01A	4.17673843	0.462627392	0.016768043	0.028155151	0	Tumor	BLCA
TCGA-DK-A1AG-01A	2.864683	0.5987104	0.07635972	0.05461257	0.009679137	Tumor	BLCA
TCGA-GD-A3OQ-11A	3.093475758	2.109749179	0.067588931	0.057176551	0.008118495	Normal	BLCA
TCGA-2F-A9KR-01A	2.631753849	0.543850706	0.030621785	0.034369006	0.071047641	Tumor	BLCA
TCGA-DK-AA6U-01A	1.29326	1.533853	0.2027585	0.02795699	0.03887642	Tumor	BLCA
TCGA-C4-A0F6-01A	2.472642113	0.894836612	0.104351932	0.076139194	0.138633969	Tumor	BLCA
TCGA-K4-A3WU-01B	2.547355	2.358536	0.07944976	0.04518146	0.007986043	Tumor	BLCA
TCGA-CU-A0YN-01A	2.614719173	0.245301003	0.099822452	0.029987774	0	Tumor	BLCA
TCGA-FJ-A871-01A	0.5624352	0.1065913	0.5424698	0.02855023	0.01002743	Tumor	BLCA
TCGA-G2-A2EC-01A	4.08846206	1.455797632	0.095927582	0.006672847	0	Tumor	BLCA
TCGA-FD-A5BV-01A	2.310244637	2.490792601	0.028827326	0.10641702	0.017028038	Tumor	BLCA
TCGA-E7-A7XN-01A	2.722136117	0.118200093	0.009989137	0.00842418	0	Tumor	BLCA
TCGA-GU-A764-01A	1.920503882	0.190091514	0.025944905	0.064724648	0.050443675	Tumor	BLCA
TCGA-XF-AAN8-01A	2.767570602	0.814789652	0.03797648	0.050983627	0	Tumor	BLCA
TCGA-XF-A9SZ-01A	3.510328154	0.342747718	0.487938345	0.019638322	0	Tumor	BLCA
TCGA-GU-AATO-01A	2.090452277	0.129572575	0.00746681	0.144005562	0	Tumor	BLCA
TCGA-ZF-A9RC-01A	3.492075456	0.193536128	0.452568242	0.083887993	0.101818303	Tumor	BLCA
TCGA-ZF-A9R0-01A	3.61598091	0.181116623	0.239965684	0.010440954	0.085196773	Tumor	BLCA
TCGA-KQ-A41P-01A	3.792742945	0.321432216	0.164254111	0.024920927	0.068523825	Tumor	BLCA
TCGA-4Z-AA7W-01A	3.036018204	0.097598433	0.011959878	0.030052599	0	Tumor	BLCA
TCGA-HQ-A5NE-01A	1.672375	0.4224312	0.03939559	0.02502898	0	Tumor	BLCA
TCGA-CU-A3KJ-01A	2.937157	0.203751	0.07036609	0.04601233	0	Tumor	BLCA
TCGA-UY-A8OC-01A	1.191973039	0.604058549	0.136947474	0.017828042	0	Tumor	BLCA
TCGA-E7-A3Y1-01A	2.786093	1.25081	0.03433671	0.07341397	0	Tumor	BLCA
TCGA-XF-AAN5-01A	2.302587879	0.683150465	0.0206359	0	0.024248665	Tumor	BLCA
TCGA-G2-AA3D-01A	2.202227185	0.649903814	0.078505583	0.035820391	0.012601453	Tumor	BLCA
TCGA-GU-A42R-01A	3.464152	1.257795	0.04441808	0.03010079	0.0105757	Tumor	BLCA
TCGA-XF-A9SI-01A	3.139254801	0.660773383	0.116337207	0	0	Tumor	BLCA
TCGA-GV-A3JZ-01A	1.908665568	1.111231264	0.039179995	0.016641847	0.007767185	Tumor	BLCA
TCGA-E9-A1NI-01A	2.16931023	0.687373174	0.031807508	0.061903594	0	Tumor	BRCA
TCGA-A1-A0SP-01A	2.157794559	0.533887844	0.034170794	0.032025838	0.035717284	Tumor	BRCA
TCGA-BH-A1EU-11A	2.576177917	1.96220804	0.046076864	0.129330826	0.120717885	Normal	BRCA
TCGA-A8-A06X-01A	2.714769363	0.474271927	0.03893374	0	0	Tumor	BRCA
TCGA-E2-A14T-01A	3.761495	0.928853	0.01925527	0.02315406	0.006501501	Tumor	BRCA
